ID,MAX SPEED,MAX SPEED RAW,MAX SPEED DATE TIME,MIN SPEED,MIN SPEED RAW,MIN SPEED DATE TIME,THRESHOLD MESSAGE (MAX),THRESHOLD MESSAGE (MIN),DISCARD IN UPPER ERROR LIMIT,DISCARD IN LOWER ERROR LIMIT,DISCARD IN UPPER WARNING LIMIT,DISCARD IN LOWER WARNING LIMIT,DISCARD OUT UPPER ERROR LIMIT,DISCARD OUT LOWER ERROR LIMIT,DISCARD OUT UPPER WARNING LIMIT,DISCARD OUT LOWER WARNING LIMIT,ERROR IN UPPER ERROR LIMIT,ERROR IN LOWER ERROR LIMIT,ERROR IN UPPER WARNING LIMIT,ERROR IN LOWER WARNING LIMIT,ERROR OUT UPPER ERROR LIMIT,ERROR OUT LOWER ERROR LIMIT,ERROR OUT UPPER WARNING LIMIT,ERROR OUT LOWER WARNING LIMIT,TRAFFIC TOTAL UPPER ERROR LIMIT,TRAFFIC TOTAL LOWER ERROR LIMIT,TRAFFIC TOTAL UPPER WARNING LIMIT,TRAFFIC TOTAL LOWER WARNING LIMIT
11008,< 0.01,346.018,12-03-2024 20:25:32,,,,,Error processing CSV data for ID 11008: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
10735,47 Mbit/s,5851262.7206,12-03-2024 22:58:10,0.22 Mbit/s,27900.8667,12-03-2024 23:37:10,MAX SPEED for ID 10735 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
10985,< 0.01,82.3686,12-03-2024 19:51:53,,,,,Error processing CSV data for ID 10985: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
11009,< 0.01,82.3274,12-03-2024 18:18:35,,,,,Error processing CSV data for ID 11009: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
10352,< 0.01,500.7837,12-03-2024 23:39:39,,,,,Error processing CSV data for ID 10352: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
10986,2.44 Mbit/s,305081.45,12-03-2024 19:16:54,0.06 Mbit/s,7944.6741,12-03-2024 22:48:54,MAX SPEED for ID 10986 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
11010,0.08 Mbit/s,9978.943,12-03-2024 21:53:38,0.02 Mbit/s,2675.9167,12-03-2024 21:40:38,MAX SPEED for ID 11010 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
10353,< 0.01,517.3529,12-03-2024 23:39:54,,,,,Error processing CSV data for ID 10353: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
4524,71 Mbit/s,8849475.2041,12-03-2024 23:15:26,0.03 Mbit/s,3224.9583,12-03-2024 21:25:26,MAX SPEED for ID 4524 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
9149,0.02 Mbit/s,1983.8527,12-03-2024 18:02:46,< 0.01,119.6065,12-03-2024 18:59:46,MAX SPEED for ID 9149 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
9222,0.12 Mbit/s,14780.6301,12-03-2024 22:18:27,< 0.01,115.6536,12-03-2024 22:21:27,MAX SPEED for ID 9222 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(100.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,100.0,not_set
4583,2.52 Mbit/s,314682.4121,12-03-2024 18:10:45,< 0.01,444.6553,12-03-2024 23:18:25,MAX SPEED for ID 4583 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
4602,< 0.01,460.8519,12-03-2024 20:19:18,,,,,Error processing CSV data for ID 4602: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
9150,114 Mbit/s,14229667.8518,12-03-2024 23:26:04,< 0.01,121.5369,12-03-2024 22:40:04,MAX SPEED for ID 9150 is within both Upper Error Limit(20000.0 Mbit/s) and Upper Warning Limit(17500.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,20000.0,not_set,17500.0,not_set
4527,4.90 Mbit/s,612686.2758,12-03-2024 18:39:06,2.13 Mbit/s,265763.1605,12-03-2024 23:39:06,MAX SPEED for ID 4527 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
4541,3.23 Mbit/s,404299.9,12-03-2024 18:07:43,1.88 Mbit/s,234706.513,12-03-2024 23:34:54,MAX SPEED for ID 4541 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
9223,18 Mbit/s,2293824.5585,12-03-2024 21:01:18,0.96 Mbit/s,120406.938,12-03-2024 22:40:18,MAX SPEED for ID 9223 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
4585,4.04 Mbit/s,504973.1537,12-03-2024 23:19:17,0.01 Mbit/s,1513.4865,12-03-2024 21:03:17,MAX SPEED for ID 4585 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
4604,< 0.01,104.4625,12-03-2024 18:02:20,,,,,Error processing CSV data for ID 4604: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
9151,180 Mbit/s,22542744.2779,12-03-2024 23:26:37,< 0.01,279.9434,12-03-2024 20:10:37,MAX SPEED for ID 9151 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,800,not_set,700,not_set,800,not_set,700,not_set,800.0,not_set,700.0,not_set
9224,0.12 Mbit/s,14858.6667,12-03-2024 22:18:46,< 0.01,200.967,12-03-2024 19:34:46,MAX SPEED for ID 9224 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
4586,1.84 Mbit/s,229470.8124,12-03-2024 23:01:10,< 0.01,1052.1,12-03-2024 23:29:40,MAX SPEED for ID 4586 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
4605,0.01 Mbit/s,1381.1623,12-03-2024 20:45:20,0 Mbit/s,0.0,12-03-2024 21:04:10,MAX SPEED for ID 4605 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
9931,< 0.01,389.3851,12-03-2024 19:44:20,,,,,Error processing CSV data for ID 9931: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
9152,0.02 Mbit/s,1984.5576,12-03-2024 20:32:09,< 0.01,118.1,12-03-2024 21:00:09,MAX SPEED for ID 9152 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
9225,"1,340 Mbit/s",167507463.6167,12-03-2024 22:14:34,,,,,"Error processing CSV data for ID 9225: could not convert string to float: '1,340'",not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
4587,3.36 Mbit/s,419440.2792,12-03-2024 20:42:46,< 0.01,287.8879,12-03-2024 23:29:46,MAX SPEED for ID 4587 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
4606,< 0.01,347.4,12-03-2024 21:50:59,,,,,Error processing CSV data for ID 4606: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
8470,483 Mbit/s,60431109.4078,12-03-2024 20:16:12,0.58 Mbit/s,72185.9716,12-03-2024 19:44:11,MAX SPEED for ID 8470 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
8438,5.40 Mbit/s,674829.6253,12-03-2024 19:11:49,0.41 Mbit/s,51548.7248,12-03-2024 23:08:49,MAX SPEED for ID 8438 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
2723,25 Mbit/s,3156976.2763,12-03-2024 20:22:59,0.09 Mbit/s,11584.2,12-03-2024 19:36:29,MAX SPEED for ID 2723 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
2734,25 Mbit/s,3142799.6997,12-03-2024 20:22:57,0.10 Mbit/s,12160.7,12-03-2024 19:20:47,MAX SPEED for ID 2734 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
9226,"1,125 Mbit/s",140656599.2492,12-03-2024 21:57:09,,,,,"Error processing CSV data for ID 9226: could not convert string to float: '1,125'",not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
8471,< 0.01,282.8104,12-03-2024 23:22:28,,,,,Error processing CSV data for ID 8471: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
8439,< 0.01,290.8985,12-03-2024 19:51:03,,,,,Error processing CSV data for ID 8439: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
9153,"1,161 Mbit/s",145134849.4995,12-03-2024 21:23:02,,,,,"Error processing CSV data for ID 9153: could not convert string to float: '1,161'",not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,8000.0,not_set,7000.0,not_set
7685,,,,,,,,"Error processing CSV data for ID 7685: ""['Discards In (Speed)', 'Discards Out (Speed)', 'Errors In (Speed)', 'Errors Out (Speed)'] not in index""",not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
9782,,,,,,,,"Error processing CSV data for ID 9782: ""['Discards In (Speed)', 'Discards Out (Speed)', 'Errors In (Speed)', 'Errors Out (Speed)'] not in index""",not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,800.0,not_set,700.0,not_set
9798,< 0.01,209.5016,12-03-2024 21:29:59,,,,,Error processing CSV data for ID 9798: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
2724,0.04 Mbit/s,5465.6,12-03-2024 19:38:24,0.04 Mbit/s,4944.4,12-03-2024 19:38:04,MAX SPEED for ID 2724 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(100.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,100.0,not_set
2735,0.04 Mbit/s,5262.6627,12-03-2024 20:26:14,0.04 Mbit/s,5152.6,12-03-2024 20:26:04,MAX SPEED for ID 2735 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
9227,< 0.01,155.6759,12-03-2024 20:56:44,,,,,Error processing CSV data for ID 9227: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
2754,0.04 Mbit/s,5364.0641,12-03-2024 18:06:40,0.02 Mbit/s,2150.8,12-03-2024 21:46:20,MAX SPEED for ID 2754 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
9154,"1,053 Mbit/s",131581617.9453,12-03-2024 20:08:30,,,,,"Error processing CSV data for ID 9154: could not convert string to float: '1,053'",not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,16000.0,not_set,10000.0,not_set
7688,10 Mbit/s,1300236.1361,12-03-2024 19:17:11,1.02 Mbit/s,127178.0,12-03-2024 23:06:01,MAX SPEED for ID 7688 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,500.0,not_set,400.0,not_set
9783,,,,,,,,"Error processing CSV data for ID 9783: ""['Discards In (Speed)', 'Discards Out (Speed)', 'Errors In (Speed)', 'Errors Out (Speed)'] not in index""",not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,800.0,not_set,700.0,not_set
9784,,,,,,,,"Error processing CSV data for ID 9784: ""['Discards In (Speed)', 'Discards Out (Speed)', 'Errors In (Speed)', 'Errors Out (Speed)'] not in index""",not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,800.0,not_set,700.0,not_set
9228,142 Mbit/s,17765681.0842,12-03-2024 20:16:57,< 0.01,117.7392,12-03-2024 21:58:57,MAX SPEED for ID 9228 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
9155,"1,160 Mbit/s",145038044.4648,12-03-2024 21:22:47,,,,,"Error processing CSV data for ID 9155: could not convert string to float: '1,160'",not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
9785,,,,,,,,"Error processing CSV data for ID 9785: ""['Discards In (Speed)', 'Discards Out (Speed)', 'Errors In (Speed)', 'Errors Out (Speed)'] not in index""",not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,800.0,not_set,700.0,not_set
9229,0.06 Mbit/s,7542.8953,12-03-2024 22:18:30,< 0.01,201.3674,12-03-2024 21:58:30,MAX SPEED for ID 9229 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
8440,12 Mbit/s,1491746.0243,12-03-2024 23:15:05,0.11 Mbit/s,13479.3368,12-03-2024 22:54:05,MAX SPEED for ID 8440 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
9156,"1,053 Mbit/s",131603558.2152,12-03-2024 20:08:35,,,,,"Error processing CSV data for ID 9156: could not convert string to float: '1,053'",not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,8000.0,not_set,7000.0,not_set
8441,< 0.01,195.6855,12-03-2024 19:15:52,,,,,Error processing CSV data for ID 8441: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
9786,,,,,,,,"Error processing CSV data for ID 9786: ""['Discards In (Speed)', 'Discards Out (Speed)', 'Errors In (Speed)', 'Errors Out (Speed)'] not in index""",not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,800.0,not_set,700.0,not_set
9800,0.03 Mbit/s,3763.3333,12-03-2024 23:25:54,< 0.01,33.9943,12-03-2024 18:22:54,MAX SPEED for ID 9800 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
9230,0.12 Mbit/s,14853.7821,12-03-2024 22:18:39,< 0.01,201.2996,12-03-2024 19:36:39,MAX SPEED for ID 9230 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
9157,< 0.01,253.7936,12-03-2024 18:09:40,,,,,Error processing CSV data for ID 9157: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
9787,,,,,,,,"Error processing CSV data for ID 9787: ""['Discards In (Speed)', 'Discards Out (Speed)', 'Errors In (Speed)', 'Errors Out (Speed)'] not in index""",not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,800.0,not_set,700.0,not_set
9801,0.65 Mbit/s,81476.5372,12-03-2024 22:10:14,< 0.01,33.9943,12-03-2024 18:15:14,MAX SPEED for ID 9801 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
8472,602 Mbit/s,75221939.5469,12-03-2024 20:16:42,1.42 Mbit/s,177366.6445,12-03-2024 23:24:42,MAX SPEED for ID 8472 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
8442,< 0.01,286.2575,12-03-2024 23:07:55,,,,,Error processing CSV data for ID 8442: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
8443,10 Mbit/s,1299838.8129,12-03-2024 22:45:51,0.11 Mbit/s,14102.1277,12-03-2024 20:52:51,MAX SPEED for ID 8443 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
9802,0 Mbit/s,0.0,12-03-2024 18:00:19,0 Mbit/s,0.0,12-03-2024 18:00:19,MAX SPEED for ID 9802 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
8445,15 Mbit/s,1845033.4556,12-03-2024 23:10:02,< 0.01,595.0042,12-03-2024 19:21:02,MAX SPEED for ID 8445 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
9788,,,,,,,,"Error processing CSV data for ID 9788: ""['Discards In (Speed)', 'Discards Out (Speed)', 'Errors In (Speed)', 'Errors Out (Speed)'] not in index""",not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,800.0,not_set,700.0,not_set
9803,,,,,,,,No non-NaN values found in 'Traffic Total (Speed)(RAW)' for ID 9803,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set
10927,< 0.01,181.3,12-03-2024 18:07:34,,,,,Error processing CSV data for ID 10927: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
8473,318 Mbit/s,39760171.5953,12-03-2024 20:17:01,1.50 Mbit/s,187862.2,12-03-2024 21:44:02,MAX SPEED for ID 8473 is within both Upper Error Limit(8000.0 Mbit/s) and Upper Warning Limit(7000.0 Mbit/s),not_set,2,not_set,1,not_set,2,not_set,1,not_set,2,not_set,1,not_set,2,not_set,1,not_set,8000.0,not_set,7000.0,not_set
8446,550 Mbit/s,68716597.7993,12-03-2024 20:16:45,1.52 Mbit/s,190031.9649,12-03-2024 21:42:50,MAX SPEED for ID 8446 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
8447,81 Mbit/s,10157431.9053,12-03-2024 18:01:40,1.15 Mbit/s,144185.8096,12-03-2024 23:32:40,MAX SPEED for ID 8447 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
9789,,,,,,,,"Error processing CSV data for ID 9789: ""['Discards In (Speed)', 'Discards Out (Speed)', 'Errors In (Speed)', 'Errors Out (Speed)'] not in index""",not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,800.0,not_set,700.0,not_set
9804,< 0.01,245.3409,12-03-2024 20:40:24,,,,,Error processing CSV data for ID 9804: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
8474,0.01 Mbit/s,1587.2645,12-03-2024 19:36:20,< 0.01,1100.2,12-03-2024 23:01:20,MAX SPEED for ID 8474 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
8448,0.08 Mbit/s,10416.5945,12-03-2024 23:00:56,0.02 Mbit/s,1955.3964,12-03-2024 22:32:56,MAX SPEED for ID 8448 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
10956,< 0.01,969.4,12-03-2024 18:45:48,,,,,Error processing CSV data for ID 10956: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
9607,< 0.01,283.5671,12-03-2024 19:21:31,,,,,Error processing CSV data for ID 9607: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
8449,< 0.01,246.45,12-03-2024 18:42:44,,,,,Error processing CSV data for ID 8449: could not convert string to float: '<',not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
8475,4.71 Mbit/s,588574.5627,12-03-2024 18:21:30,< 0.01,1137.3689,12-03-2024 18:11:30,MAX SPEED for ID 8475 is within both Upper Error Limit(800.0 Mbit/s) and Upper Warning Limit(700.0 Mbit/s),not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,not_set,2,not_set,1,not_set,2,not_set,1,not_set,800.0,not_set,700.0,not_set
