Device Name,Device ID,Sensor Name,Sensor ID,Sensor Type
IDRAC-51-113 - (10.111.51.113),6309,SSD 1,6395,SNMP Dell PowerEdge Physical Disk
GC-IDRAC-52-111 (10.111.52.111),8716,Uptime,8719,SNMP System Uptime
GC-IDRAC-52-111 (10.111.52.111),8716,System Health: ComputerSystem (J900NXFP),8917,Redfish System Health
GC-IDRAC-52-111 (10.111.52.111),8716,Pyshical Disk Status | Drive 0,8907,SNMP Custom Table
GC-IDRAC-52-111 (10.111.52.111),8716,Pyshical Disk Status | Drive 1,8908,SNMP Custom Table
GC-IDRAC-52-111 (10.111.52.111),8716,Pyshical Disk Status | Drive 2,8909,SNMP Custom Table
GC-IDRAC-52-111 (10.111.52.111),8716,Pyshical Disk Status | Drive 3,8910,SNMP Custom Table
GC-IDRAC-52-111 (10.111.52.111),8716,Pyshical Disk Status | Drive 4,8911,SNMP Custom Table
GC-IDRAC-52-111 (10.111.52.111),8716,Pyshical Disk Status | Drive 5,8914,SNMP Custom Table
GC-IDRAC-52-111 (10.111.52.111),8716,Pyshical Disk Status | Drive 6,8915,SNMP Custom Table
GC-IDRAC-52-111 (10.111.52.111),8716,Pyshical Disk Status | Drive 7,8916,SNMP Custom Table
GC-IDRAC-52-111 (10.111.52.111),8716,Pyshical Disk Status | M2 Drive 0,8912,SNMP Custom Table
GC-IDRAC-52-111 (10.111.52.111),8716,Pyshical Disk Status | M2 Drive 1,8913,SNMP Custom Table
GC-IDRAC-52-111 (10.111.52.111),8716,Power Supply: PSU1 (D1DG33S00KM),9437,Redfish Power Supply
GC-IDRAC-52-111 (10.111.52.111),8716,Power Supply: PSU2 (D1DG33S00L0),9438,Redfish Power Supply
GC-IDRAC-52-112 (10.111.52.112),8717,Uptime,8750,SNMP System Uptime
GC-IDRAC-52-112 (10.111.52.112),8717,CPU Load,8774,SNMP CPU Load
GC-IDRAC-52-112 (10.111.52.112),8717,Pyshical Disk Status | Drive 0,8897,SNMP Custom Table
GC-IDRAC-52-112 (10.111.52.112),8717,Pyshical Disk Status | Drive 1,8898,SNMP Custom Table
GC-IDRAC-52-112 (10.111.52.112),8717,Pyshical Disk Status | Drive 2,8899,SNMP Custom Table
GC-IDRAC-52-112 (10.111.52.112),8717,Pyshical Disk Status | Drive 3,8900,SNMP Custom Table
GC-IDRAC-52-112 (10.111.52.112),8717,Pyshical Disk Status | Drive 4,8901,SNMP Custom Table
GC-IDRAC-52-112 (10.111.52.112),8717,Pyshical Disk Status | Drive 5,8904,SNMP Custom Table
GC-IDRAC-52-112 (10.111.52.112),8717,Pyshical Disk Status | Drive 6,8905,SNMP Custom Table
GC-IDRAC-52-112 (10.111.52.112),8717,Pyshical Disk Status | Drive 7,8906,SNMP Custom Table
GC-IDRAC-52-112 (10.111.52.112),8717,Pyshical Disk Status | M2 Drive 0,8902,SNMP Custom Table
GC-IDRAC-52-112 (10.111.52.112),8717,Pyshical Disk Status | M2 Drive 1,8903,SNMP Custom Table
GC-IDRAC-52-112 (10.111.52.112),8717,Power Supply: PSU1 (D1DG33S00R4),9439,Redfish Power Supply
GC-IDRAC-52-112 (10.111.52.112),8717,Power Supply: PSU2 (D1DG33S00R3),9440,Redfish Power Supply
GC-IDRAC-52-113 (10.111.52.113),8826,Uptime,8830,SNMP System Uptime
GC-IDRAC-52-113 (10.111.52.113),8826,System Health: ComputerSystem (J900NXFN),9443,Redfish System Health
GC-IDRAC-52-113 (10.111.52.113),8826,Pyshical Disk Status | Drive 0,8887,SNMP Custom Table
GC-IDRAC-52-113 (10.111.52.113),8826,Pyshical Disk Status | Drive 1,8888,SNMP Custom Table
GC-IDRAC-52-113 (10.111.52.113),8826,Pyshical Disk Status | Drive 2,8889,SNMP Custom Table
GC-IDRAC-52-113 (10.111.52.113),8826,Pyshical Disk Status | Drive 3,8890,SNMP Custom Table
GC-IDRAC-52-113 (10.111.52.113),8826,Pyshical Disk Status | Drive 4,8891,SNMP Custom Table
GC-IDRAC-52-113 (10.111.52.113),8826,Pyshical Disk Status | Drive 5,8894,SNMP Custom Table
GC-IDRAC-52-113 (10.111.52.113),8826,Pyshical Disk Status | Drive 6,8895,SNMP Custom Table
GC-IDRAC-52-113 (10.111.52.113),8826,Pyshical Disk Status | Drive 7,8896,SNMP Custom Table
GC-IDRAC-52-113 (10.111.52.113),8826,Pyshical Disk Status | M2 Drive 0,8892,SNMP Custom Table
GC-IDRAC-52-113 (10.111.52.113),8826,Pyshical Disk Status | M2 Drive 1,8893,SNMP Custom Table
GC-IDRAC-52-113 (10.111.52.113),8826,Power Supply: PSU1 (D1DG33S00P9),9441,Redfish Power Supply
GC-IDRAC-52-113 (10.111.52.113),8826,Power Supply: PSU2 (D1DG33S00PK),9442,Redfish Power Supply
GC-IDRAC-52-114 (10.111.52.114),8827,System Uptime,8828,SNMP System Uptime
GC-IDRAC-52-114 (10.111.52.114),8827,Pyshical Disk Status  | Drive 0,8922,SNMP Custom Table
GC-IDRAC-52-114 (10.111.52.114),8827,Pyshical Disk Status  | Drive 1,8923,SNMP Custom Table
GC-IDRAC-52-114 (10.111.52.114),8827,Pyshical Disk Status  | Drive 2,8924,SNMP Custom Table
GC-IDRAC-52-114 (10.111.52.114),8827,Pyshical Disk Status  | Drive 3,8925,SNMP Custom Table
GC-IDRAC-52-114 (10.111.52.114),8827,Pyshical Disk Status  | Drive 4,8926,SNMP Custom Table
GC-IDRAC-52-114 (10.111.52.114),8827,Pyshical Disk Status  | M2 Drive 0,8927,SNMP Custom Table
GC-IDRAC-52-114 (10.111.52.114),8827,Pyshical Disk Status  | M2 Drive 1,8928,SNMP Custom Table
GC-IDRAC-52-114 (10.111.52.114),8827,Pyshical Disk Status  | Drive 5,8929,SNMP Custom Table
GC-IDRAC-52-114 (10.111.52.114),8827,Pyshical Disk Status  | Drive 6,8930,SNMP Custom Table
GC-IDRAC-52-114 (10.111.52.114),8827,Pyshical Disk Status  | Drive 7,8931,SNMP Custom Table
GC-IDRAC-52-114 (10.111.52.114),8827,System Health: ComputerSystem (J900NXFT),9444,Redfish System Health
GC-IDRAC-52-114 (10.111.52.114),8827,Power Supply: PSU1 (D1DG33S00PD),9445,Redfish Power Supply
GC-IDRAC-52-114 (10.111.52.114),8827,Power Supply: PSU2 (D1DG33S00RE),9446,Redfish Power Supply
NTP_CDC-GC_Primary_192.168.100.203,10088,SNTP-100.203,10089,SNTP
NTP_CDC-GC_Secondary_192.168.100.204,10090,SNTP-100.204,10091,SNTP
Probe Device,5364,Probe Health,5366,Probe Health
Probe Device,5364,System Health,5365,System Health
Probe Device,5364,WMI UTC Time,5369,WMI UTC Time
vbr_10.100.103.21,7056,Uptime,7109,SNMP System Uptime
vbr_10.100.103.21,7056,CPU Load,7116,SNMP CPU Load
vbr_10.100.103.21,7056,Physical Memory,7118,SNMP Memory
vbr_10.100.103.21,7056,Virtual Memory,7117,SNMP Memory
vbr_10.100.103.21,7056,Disk Free: (C Drive),7114,SNMP Disk Free
vbr_10.100.103.21,7056,Disk Free: (D Drive),7115,SNMP Disk Free
vbr_10.100.103.21,7056,LAN Traffic (10.100.103.21),7110,SNMP Traffic
WSS-Backup_Server 10.100.103.61 (Windows_JDC),7053,Uptime,7063,SNMP System Uptime
WSS-Backup_Server 10.100.103.61 (Windows_JDC),7053,CPU Load,7078,SNMP CPU Load
WSS-Backup_Server 10.100.103.61 (Windows_JDC),7053,Physical Memory,7090,SNMP Memory
WSS-Backup_Server 10.100.103.61 (Windows_JDC),7053,Virtual Memory,7089,SNMP Memory
WSS-Backup_Server 10.100.103.61 (Windows_JDC),7053,Disk Free: (C Drive),7076,SNMP Disk Free
WSS-Backup_Server 10.100.103.61 (Windows_JDC),7053,Disk Free: (D Drive),7077,SNMP Disk Free
WSS-Backup_Server 10.100.103.61 (Windows_JDC),7053,LAN Traffic (10.100.103.61),7066,SNMP Traffic
WSS-Backup_Server 10.100.103.61 (Windows_JDC),7053,(007) Embedded FlexibleLOM 1 Port 1-11.56A_Port34 Traffic,7065,SNMP Traffic
WSS-Backup_Server 10.100.103.61 (Windows_JDC),7053,(020) Embedded FlexibleLOM 1 Port 2-11.56B_Port34 Traffic,7067,SNMP Traffic
MSS-100-103-62 (10.100.103.62) (LINUX_JDC),7057,Uptime,11047,SNMP System Uptime
MSS-100-103-62 (10.100.103.62) (LINUX_JDC),7057,CPU Load,11048,SNMP CPU Load
MSS-100-103-62 (10.100.103.62) (LINUX_JDC),7057,Memory info,11129,SNMP Linux Meminfo
MSS-100-103-62 (10.100.103.62) (LINUX_JDC),7057,Disk Free: /,11043,SNMP Disk Free
MSS-100-103-62 (10.100.103.62) (LINUX_JDC),7057,(001) lo Traffic,11133,SNMP Traffic
MSS-100-103-62 (10.100.103.62) (LINUX_JDC),7057,ens1f0 Traffic,11126,SNMP Traffic
MSS-100-103-62 (10.100.103.62) (LINUX_JDC),7057,ens2f0 Traffic,11127,SNMP Traffic
MSS-100-103-62 (10.100.103.62) (LINUX_JDC),7057,bond0 (10.100.103.62) Traffic,11046,SNMP Traffic
WSS-Backup_Server (10.111.103.61_Windows)(STT-GIFT),7054,Ping v2,10921,Ping v2
WSS-Backup_Server (10.111.103.61_Windows)(STT-GIFT),7054,Uptime,7075,SNMP System Uptime
WSS-Backup_Server (10.111.103.61_Windows)(STT-GIFT),7054,CPU Load,7093,SNMP CPU Load
WSS-Backup_Server (10.111.103.61_Windows)(STT-GIFT),7054,Physical Memory,7095,SNMP Memory
WSS-Backup_Server (10.111.103.61_Windows)(STT-GIFT),7054,Virtual Memory,7094,SNMP Memory
WSS-Backup_Server (10.111.103.61_Windows)(STT-GIFT),7054,Disk Free: (C Drive),7091,SNMP Disk Free
WSS-Backup_Server (10.111.103.61_Windows)(STT-GIFT),7054,Disk Free: (D Drive),7092,SNMP Disk Free
WSS-Backup_Server (10.111.103.61_Windows)(STT-GIFT),7054,LAN Traffic (10.111.103.61),7080,SNMP Traffic
WSS-Backup_Server (10.111.103.61_Windows)(STT-GIFT),7054,(006) Embedded FlexibleLOM 1 Port 2_11.200A_Port48 Traffic,7079,SNMP Traffic
WSS-Backup_Server (10.111.103.61_Windows)(STT-GIFT),7054,(020) Embedded FlexibleLOM 1 Port 1_11.200B_Port48 Traffic,7081,SNMP Traffic
MSS-111-103-62 (10.111.103.62) (Linux_STT-GIFT),7059,Uptime,11055,SNMP System Uptime
MSS-111-103-62 (10.111.103.62) (Linux_STT-GIFT),7059,CPU Load,11058,SNMP CPU Load
MSS-111-103-62 (10.111.103.62) (Linux_STT-GIFT),7059,Physical memory,11056,SNMP Memory
MSS-111-103-62 (10.111.103.62) (Linux_STT-GIFT),7059,Virtual memory,11057,SNMP Memory
MSS-111-103-62 (10.111.103.62) (Linux_STT-GIFT),7059,Disk Free: /,11052,SNMP Disk Free
MSS-111-103-62 (10.111.103.62) (Linux_STT-GIFT),7059,Disk Free: /home/VeeamBackup,11093,SNMP Disk Free
MSS-111-103-62 (10.111.103.62) (Linux_STT-GIFT),7059,(001) lo Traffic,11130,SNMP Traffic
MSS-111-103-62 (10.111.103.62) (Linux_STT-GIFT),7059,(004) eno1 Traffic,11131,SNMP Traffic
MSS-111-103-62 (10.111.103.62) (Linux_STT-GIFT),7059,(006) ens1 Traffic,11132,SNMP Traffic
MSS-111-103-62 (10.111.103.62) (Linux_STT-GIFT),7059,bond0 (10.111.103.62) Traffic,11059,SNMP Traffic
MSS-10.133.103.61(Linux_Techno),11051,Uptime,11061,SNMP System Uptime
MSS-10.133.103.61(Linux_Techno),11051,CPU Load,11076,SNMP CPU Load
MSS-10.133.103.61(Linux_Techno),11051,Physical memory,11077,SNMP Memory
MSS-10.133.103.61(Linux_Techno),11051,Virtual memory,11078,SNMP Memory
MSS-10.133.103.61(Linux_Techno),11051,Disk Free: /,11069,SNMP Disk Free
MSS-10.133.103.61(Linux_Techno),11051,Disk Free: /home/VeeamBackup,11073,SNMP Disk Free
MSS-10.133.103.61(Linux_Techno),11051,(009) bond0 Traffic,11065,SNMP Traffic
JP_CDC (Veeam Backup SRV__10.100.11.61) HPE_ILO (IDRAC),11220,SNMP HPE ProLiant System Health,11236,SNMP HPE ProLiant System Health
JP_CDC (Veeam Backup SRV__10.100.11.61) HPE_ILO (IDRAC),11220,Physical Disk: Port=1I:Box=1:Bay=1 ZR5BXJ6A0000C25049TH,11233,SNMP HPE ProLiant Physical Disk
JP_CDC (Veeam Backup SRV__10.100.11.61) HPE_ILO (IDRAC),11220,Physical Disk: Port=1I:Box=1:Bay=2 ZR5BXHJR0000C2503YYC,11230,SNMP HPE ProLiant Physical Disk
JP_CDC (Veeam Backup SRV__10.100.11.61) HPE_ILO (IDRAC),11220,Physical Disk: Port=1I:Box=1:Bay=3 ZR5BXHD20000C2503Y86,11229,SNMP HPE ProLiant Physical Disk
JP_CDC (Veeam Backup SRV__10.100.11.61) HPE_ILO (IDRAC),11220,Physical Disk: Port=1I:Box=1:Bay=4 ZR5BXJBC0000C2504AEM,11234,SNMP HPE ProLiant Physical Disk
JP_CDC (Veeam Backup SRV__10.100.11.61) HPE_ILO (IDRAC),11220,Physical Disk: Port=1I:Box=6:Bay=1 PHYG2163023A480BGN,11223,SNMP HPE ProLiant Physical Disk
JP_CDC (Veeam Backup SRV__10.100.11.61) HPE_ILO (IDRAC),11220,Physical Disk: Port=1I:Box=6:Bay=2 PHYG2161027P480BGN,11222,SNMP HPE ProLiant Physical Disk
JP_CDC (Veeam Backup SRV__10.100.11.61) HPE_ILO (IDRAC),11220,Physical Disk: Port=2I:Box=2:Bay=1 ZR5BWZCD0000C2494EQ0,11227,SNMP HPE ProLiant Physical Disk
JP_CDC (Veeam Backup SRV__10.100.11.61) HPE_ILO (IDRAC),11220,Physical Disk: Port=2I:Box=2:Bay=2 ZR5BZ8VN0000C2496LH8,11235,SNMP HPE ProLiant Physical Disk
JP_CDC (Veeam Backup SRV__10.100.11.61) HPE_ILO (IDRAC),11220,Physical Disk: Port=2I:Box=2:Bay=3 ZR5BXHPQ0000C2502R54,11232,SNMP HPE ProLiant Physical Disk
JP_CDC (Veeam Backup SRV__10.100.11.61) HPE_ILO (IDRAC),11220,Physical Disk: Port=2I:Box=2:Bay=4 ZR5BQ2W30000C2466B6C,11225,SNMP HPE ProLiant Physical Disk
JP_CDC (Veeam Backup SRV__10.100.11.61) HPE_ILO (IDRAC),11220,Physical Disk: Port=3I:Box=3:Bay=1 ZR5BQ2SJ0000C246692L,11224,SNMP HPE ProLiant Physical Disk
JP_CDC (Veeam Backup SRV__10.100.11.61) HPE_ILO (IDRAC),11220,Physical Disk: Port=3I:Box=3:Bay=2 ZR5BXHLE0000C25048EV,11231,SNMP HPE ProLiant Physical Disk
JP_CDC (Veeam Backup SRV__10.100.11.61) HPE_ILO (IDRAC),11220,Physical Disk: Port=3I:Box=3:Bay=3 ZR5BTDJ50000C247278R,11226,SNMP HPE ProLiant Physical Disk
JP_CDC (Veeam Backup SRV__10.100.11.61) HPE_ILO (IDRAC),11220,Physical Disk: Port=3I:Box=3:Bay=4 ZR5BXD2J0000C250485B,11228,SNMP HPE ProLiant Physical Disk
JP_CDC (Veeam Backup SRV__10.100.11.62) IDRAC,11221,Dell System Health wss130,11256,SNMP Dell PowerEdge System Health
JP_CDC (Veeam Backup SRV__10.100.11.62) IDRAC,11221,Physical Disk 0:1:0,11246,SNMP Dell PowerEdge Physical Disk
JP_CDC (Veeam Backup SRV__10.100.11.62) IDRAC,11221,Physical Disk 0:1:1,11250,SNMP Dell PowerEdge Physical Disk
JP_CDC (Veeam Backup SRV__10.100.11.62) IDRAC,11221,Physical Disk 0:1:10,11240,SNMP Dell PowerEdge Physical Disk
JP_CDC (Veeam Backup SRV__10.100.11.62) IDRAC,11221,Physical Disk 0:1:11,11242,SNMP Dell PowerEdge Physical Disk
JP_CDC (Veeam Backup SRV__10.100.11.62) IDRAC,11221,Physical Disk 0:1:12,11244,SNMP Dell PowerEdge Physical Disk
JP_CDC (Veeam Backup SRV__10.100.11.62) IDRAC,11221,Physical Disk 0:1:13,11245,SNMP Dell PowerEdge Physical Disk
JP_CDC (Veeam Backup SRV__10.100.11.62) IDRAC,11221,Physical Disk 0:1:14,11237,SNMP Dell PowerEdge Physical Disk
JP_CDC (Veeam Backup SRV__10.100.11.62) IDRAC,11221,Physical Disk 0:1:15,11248,SNMP Dell PowerEdge Physical Disk
JP_CDC (Veeam Backup SRV__10.100.11.62) IDRAC,11221,Physical Disk 0:1:16,11249,SNMP Dell PowerEdge Physical Disk
JP_CDC (Veeam Backup SRV__10.100.11.62) IDRAC,11221,Physical Disk 0:1:17,11238,SNMP Dell PowerEdge Physical Disk
JP_CDC (Veeam Backup SRV__10.100.11.62) IDRAC,11221,Physical Disk 0:1:2,11247,SNMP Dell PowerEdge Physical Disk
JP_CDC (Veeam Backup SRV__10.100.11.62) IDRAC,11221,Physical Disk 0:1:3,11254,SNMP Dell PowerEdge Physical Disk
JP_CDC (Veeam Backup SRV__10.100.11.62) IDRAC,11221,Physical Disk 0:1:4,11252,SNMP Dell PowerEdge Physical Disk
JP_CDC (Veeam Backup SRV__10.100.11.62) IDRAC,11221,Physical Disk 0:1:5,11251,SNMP Dell PowerEdge Physical Disk
JP_CDC (Veeam Backup SRV__10.100.11.62) IDRAC,11221,Physical Disk 0:1:6,11243,SNMP Dell PowerEdge Physical Disk
JP_CDC (Veeam Backup SRV__10.100.11.62) IDRAC,11221,Physical Disk 0:1:7,11239,SNMP Dell PowerEdge Physical Disk
JP_CDC (Veeam Backup SRV__10.100.11.62) IDRAC,11221,Physical Disk 0:1:8,11253,SNMP Dell PowerEdge Physical Disk
JP_CDC (Veeam Backup SRV__10.100.11.62) IDRAC,11221,Physical Disk 0:1:9,11241,SNMP Dell PowerEdge Physical Disk
JP_CDC (Veeam Backup SRV__10.100.11.62) IDRAC,11221,SNMP System Uptime,11255,SNMP System Uptime
STT_TP (Veeam Backup SRV__192.168.101.161) IDRAC,11165,SNMP System Uptime,11193,SNMP System Uptime
STT_TP (Veeam Backup SRV__192.168.101.161) IDRAC,11165,Physical Disk 0:1:0,11186,SNMP Dell PowerEdge Physical Disk
STT_TP (Veeam Backup SRV__192.168.101.161) IDRAC,11165,Dell System Health WIN-PPPDRJ5CVSD,11194,SNMP Dell PowerEdge System Health
STT_TP (Veeam Backup SRV__192.168.101.161) IDRAC,11165,Physical Disk 0:1:1,11181,SNMP Dell PowerEdge Physical Disk
STT_TP (Veeam Backup SRV__192.168.101.161) IDRAC,11165,Physical Disk 0:1:10,11183,SNMP Dell PowerEdge Physical Disk
