Device Name,Device ID,Sensor Name,Sensor ID
{mgmt-tp-192-168-101-242} (192.168.101.242) [CISCO-WS-C3560G-48PS] @Rack_L15 [TP-GF],3391,Syslog Receiver,3541
{mgmt-tp-192-168-101-242} (192.168.101.242) [CISCO-WS-C3560G-48PS] @Rack_L15 [TP-GF],3391,Gi0/21 to Port1_fws-tp-192-168-101-1,3554
{mgmt-tp-192-168-101-242} (192.168.101.242) [CISCO-WS-C3560G-48PS] @Rack_L15 [TP-GF],3391,Gi0/22 to MGMT_fws-tp-192-168-101-1(10.112.11.2),3555
{mgmt-tp-192-168-101-242} (192.168.101.242) [CISCO-WS-C3560G-48PS] @Rack_L15 [TP-GF],3391,Gi0/23 to MGMT_fws-tp-10-112-11-242,3556
{mgmt-tp-192-168-101-242} (192.168.101.242) [CISCO-WS-C3560G-48PS] @Rack_L15 [TP-GF],3391,(10124) GigabitEthernet0/24 Traffic,3557
{mgmt-tp-192-168-101-242} (192.168.101.242) [CISCO-WS-C3560G-48PS] @Rack_L15 [TP-GF],3391,(10125) GigabitEthernet0/25 Traffic,3558
{mgmt-tp-192-168-101-242} (192.168.101.242) [CISCO-WS-C3560G-48PS] @Rack_L15 [TP-GF],3391,Gi0/31 to MGMT_Fa0_ill-sw-tp-192.168.101.232,3560
{mgmt-tp-192-168-101-242} (192.168.101.242) [CISCO-WS-C3560G-48PS] @Rack_L15 [TP-GF],3391,Gi0/32 to MGMT_mgmt-tp-10-112-11-202,3561
{mgmt-tp-192-168-101-242} (192.168.101.242) [CISCO-WS-C3560G-48PS] @Rack_L15 [TP-GF],3391,Gi0/33 to MGMT_mgmt-tp-10-112-11-204,3562
{mgmt-tp-192-168-101-242} (192.168.101.242) [CISCO-WS-C3560G-48PS] @Rack_L15 [TP-GF],3391,Gi0/34 to MGMT_cust-tp-10-112-11-206,3563
{mgmt-tp-192-168-101-242} (192.168.101.242) [CISCO-WS-C3560G-48PS] @Rack_L15 [TP-GF],3391,Gi0/35 to MGMT_cust-tp-10-112-11-212,3564
{mgmt-tp-192-168-101-242} (192.168.101.242) [CISCO-WS-C3560G-48PS] @Rack_L15 [TP-GF],3391,Uptime,3551
{mgmt-tp-192-168-101-242} (192.168.101.242) [CISCO-WS-C3560G-48PS] @Rack_L15 [TP-GF],3391,System Health CPU,3569
{mgmt-tp-192-168-101-242} (192.168.101.242) [CISCO-WS-C3560G-48PS] @Rack_L15 [TP-GF],3391,System Health Fans,3571
{mgmt-tp-192-168-101-242} (192.168.101.242) [CISCO-WS-C3560G-48PS] @Rack_L15 [TP-GF],3391,System Health Memory,3570
{mgmt-tp-192-168-101-242} (192.168.101.242) [CISCO-WS-C3560G-48PS] @Rack_L15 [TP-GF],3391,System Health Power Supplies,3572
{mgmt-tp-192-168-101-242} (192.168.101.242) [CISCO-WS-C3560G-48PS] @Rack_L15 [TP-GF],3391,CPU Load,3574
{mgmt-tp-10-112-11-201} (10.112.11.201) [CISCO-WS-C3750X-48P] @Rack_L16 [TP-GF],2554,(5001) Port-channel1 Traffic,2595
{mgmt-tp-10-112-11-201} (10.112.11.201) [CISCO-WS-C3750X-48P] @Rack_L16 [TP-GF],2554,Syslog Receiver,2928
{mgmt-tp-10-112-11-201} (10.112.11.201) [CISCO-WS-C3750X-48P] @Rack_L16 [TP-GF],2554,System Health CPU,5062
{mgmt-tp-10-112-11-201} (10.112.11.201) [CISCO-WS-C3750X-48P] @Rack_L16 [TP-GF],2554,System Health Fans,5064
{mgmt-tp-10-112-11-201} (10.112.11.201) [CISCO-WS-C3750X-48P] @Rack_L16 [TP-GF],2554,System Health Memory,5066
{mgmt-tp-10-112-11-201} (10.112.11.201) [CISCO-WS-C3750X-48P] @Rack_L16 [TP-GF],2554,System Health Power Supplies,5065
{mgmt-tp-10-112-11-201} (10.112.11.201) [CISCO-WS-C3750X-48P] @Rack_L16 [TP-GF],2554,System Health Temperatures,5063
{mgmt-tp-10-112-11-201} (10.112.11.201) [CISCO-WS-C3750X-48P] @Rack_L16 [TP-GF],2554,(10101) SERVER_10.112.71.11_MGMT Traffic,5374
{mgmt-tp-10-112-11-201} (10.112.11.201) [CISCO-WS-C3750X-48P] @Rack_L16 [TP-GF],2554,(10102) SERVER_10.112.71.12_MGMT Traffic,5375
{mgmt-tp-10-112-11-201} (10.112.11.201) [CISCO-WS-C3750X-48P] @Rack_L16 [TP-GF],2554,(10103) SERVER_10.112.71.13_MGMT Traffic,5376
{mgmt-tp-10-112-11-201} (10.112.11.201) [CISCO-WS-C3750X-48P] @Rack_L16 [TP-GF],2554,(10104) SERVER_10.112.71.14_MGMT Traffic,5377
{mgmt-tp-10-112-11-202} (10.112.11.202) [CISCO-WS-C3750X-48P] @Rack_L15 [TP-GF],3895,Uptime,3897
{mgmt-tp-10-112-11-202} (10.112.11.202) [CISCO-WS-C3750X-48P] @Rack_L15 [TP-GF],3895,(001) Vlan1 Traffic,3898
{mgmt-tp-10-112-11-202} (10.112.11.202) [CISCO-WS-C3750X-48P] @Rack_L15 [TP-GF],3895,(10146) UPLINK_TO_101.252_Gi1/0/13 Traffic,3905
{mgmt-tp-10-112-11-202} (10.112.11.202) [CISCO-WS-C3750X-48P] @Rack_L15 [TP-GF],3895,(10147) GigabitEthernet1/0/47 Traffic,3906
{mgmt-tp-10-112-11-202} (10.112.11.202) [CISCO-WS-C3750X-48P] @Rack_L15 [TP-GF],3895,(10148) GigabitEthernet1/0/48 Traffic,3907
{mgmt-tp-10-112-11-202} (10.112.11.202) [CISCO-WS-C3750X-48P] @Rack_L15 [TP-GF],3895,(14502) FastEthernet0 Traffic,3908
{mgmt-tp-10-112-11-202} (10.112.11.202) [CISCO-WS-C3750X-48P] @Rack_L15 [TP-GF],3895,(5001) Port-channel1 Traffic,3899
{mgmt-tp-10-112-11-202} (10.112.11.202) [CISCO-WS-C3750X-48P] @Rack_L15 [TP-GF],3895,System Health CPU,3911
{mgmt-tp-10-112-11-202} (10.112.11.202) [CISCO-WS-C3750X-48P] @Rack_L15 [TP-GF],3895,System Health Fans,3913
{mgmt-tp-10-112-11-202} (10.112.11.202) [CISCO-WS-C3750X-48P] @Rack_L15 [TP-GF],3895,System Health Memory,3912
{mgmt-tp-10-112-11-202} (10.112.11.202) [CISCO-WS-C3750X-48P] @Rack_L15 [TP-GF],3895,System Health Power Supplies,3914
{mgmt-tp-10-112-11-202} (10.112.11.202) [CISCO-WS-C3750X-48P] @Rack_L15 [TP-GF],3895,System Health Temperatures,3915
{mgmt-tp-10-112-11-202} (10.112.11.202) [CISCO-WS-C3750X-48P] @Rack_L15 [TP-GF],3895,CPU Load,3916
{mgmt-tp-10-112-11-202} (10.112.11.202) [CISCO-WS-C3750X-48P] @Rack_L15 [TP-GF],3895,Syslog Receiver,5015
{mgmt-tp-10-112-11-202} (10.112.11.202) [CISCO-WS-C3750X-48P] @Rack_L15 [TP-GF],3895,(10101) SERVER_10.112.71.11_MGMT Traffic,5370
{mgmt-tp-10-112-11-202} (10.112.11.202) [CISCO-WS-C3750X-48P] @Rack_L15 [TP-GF],3895,(10102) SERVER_10.112.71.12_MGMT Traffic,5371
{mgmt-tp-10-112-11-202} (10.112.11.202) [CISCO-WS-C3750X-48P] @Rack_L15 [TP-GF],3895,(10103) SERVER_10.112.71.13_MGMT Traffic,5372
{mgmt-tp-10-112-11-202} (10.112.11.202) [CISCO-WS-C3750X-48P] @Rack_L15 [TP-GF],3895,(10104) SERVER_10.112.71.14_MGMT Traffic,5373
{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],2556,(10101) vCenter-H.A_R750_Server_71.11_Vmnic9 Traffic,2601
{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],2556,(10102) vCenter-H.A_R750_Server_71.12_Vmnic9 Traffic,2602
{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],2556,(10103) vCenter-H.A_R750_Server_71.13_Vmnic9 Traffic,2603
{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],2556,(10104) GigabitEthernet1/0/4 Traffic,2604
{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],2556,(5001) Port-channel1 Traffic,2605
{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],2556,Syslog Receiver,2931
{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],2556,System Health CPU,5090
{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],2556,System Health Fans,5092
{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],2556,System Health Memory,5094
{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],2556,System Health Power Supplies,5093
{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],2556,System Health Temperatures,5091
{mgmt-tp-10-112-11-204} (10.112.11.204) [CISCO-WS-C3750X-48P] @Rack_L15  [TP-GF],2557,(10101) vCenter-H.A_R750_Server_71.11_Vmnic13 Traffic,2606
{mgmt-tp-10-112-11-204} (10.112.11.204) [CISCO-WS-C3750X-48P] @Rack_L15  [TP-GF],2557,(10102) vCenter-H.A_R750_Server_71.12_Vmnic13 Traffic,2607
{mgmt-tp-10-112-11-204} (10.112.11.204) [CISCO-WS-C3750X-48P] @Rack_L15  [TP-GF],2557,(10103) vCenter-H.A_R750_Server_71.13_Vmnic13 Traffic,2608
{mgmt-tp-10-112-11-204} (10.112.11.204) [CISCO-WS-C3750X-48P] @Rack_L15  [TP-GF],2557,(10104) GigabitEthernet1/0/4 Traffic,2609
{mgmt-tp-10-112-11-204} (10.112.11.204) [CISCO-WS-C3750X-48P] @Rack_L15  [TP-GF],2557,(5001) Port-channel1 Traffic,2610
{mgmt-tp-10-112-11-204} (10.112.11.204) [CISCO-WS-C3750X-48P] @Rack_L15  [TP-GF],2557,Syslog Receiver,2932
{mgmt-tp-10-112-11-204} (10.112.11.204) [CISCO-WS-C3750X-48P] @Rack_L15  [TP-GF],2557,System Health CPU,5095
{mgmt-tp-10-112-11-204} (10.112.11.204) [CISCO-WS-C3750X-48P] @Rack_L15  [TP-GF],2557,System Health Fans,5097
{mgmt-tp-10-112-11-204} (10.112.11.204) [CISCO-WS-C3750X-48P] @Rack_L15  [TP-GF],2557,System Health Memory,5099
{mgmt-tp-10-112-11-204} (10.112.11.204) [CISCO-WS-C3750X-48P] @Rack_L15  [TP-GF],2557,System Health Power Supplies,5098
{mgmt-tp-10-112-11-204} (10.112.11.204) [CISCO-WS-C3750X-48P] @Rack_L15  [TP-GF],2557,System Health Temperatures,5096
{pdu-tp-192.168.101.239} (192.168.101.239) [HUAWEI S5720-56C-EI-DC] @Rack_K13 [TP-GF],10350,(004) CONNECTED_TO_192.168.101.241_Gi0/30 Traffic,10354
{pdu-tp-192.168.101.239} (192.168.101.239) [HUAWEI S5720-56C-EI-DC] @Rack_K13 [TP-GF],10350,(026) ###K11_LEFTSIDE_PDU### Traffic,10352
{pdu-tp-192.168.101.239} (192.168.101.239) [HUAWEI S5720-56C-EI-DC] @Rack_K13 [TP-GF],10350,(027) ###K11_RIGHTSIDE_PDU### Traffic,10353
{pdu-tp-192.168.101.239} (192.168.101.239) [HUAWEI S5720-56C-EI-DC] @Rack_K13 [TP-GF],10350,(053) CONNECTED_TO_192.168.101.251_Gi1/0/20 Traffic,10355
{pdu-tp-192.168.101.239} (192.168.101.239) [HUAWEI S5720-56C-EI-DC] @Rack_K13 [TP-GF],10350,Syslog Receiver,10356
{pdu-tp-192.168.101.239} (192.168.101.239) [HUAWEI S5720-56C-EI-DC] @Rack_K13 [TP-GF],10350,Ping,10357
{pdu-tp-192.168.101.239} (192.168.101.239) [HUAWEI S5720-56C-EI-DC] @Rack_K13 [TP-GF],10350,Uptime,10358
{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],10351,Syslog Receiver,10359
{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],10351,Uptime,10360
{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],10351,Ping,10361
{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],10351,(004) CONNECTED_TO_192.168.101.242_Gi0/30 Traffic,10362
{pdu-tp-192.168.101.240} (192.168.101.240) [HUAWEI S5720-56C-EI-DC] @Rack_L13 [TP-GF],10351,(053) CONNECTED_TO_192.168.101.252_Gi1/0/20 Traffic,10363
{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],4967,Uptime,4969
{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],4967,CPU Load,4983
{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],4967,Memory: Physical memory,4984
{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],4967,Syslog Receiver,5014
{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],4967,Eth01(1)__vNIC04-15.vc12.c02__10.112.73.15,10862
{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],4967,Eth02(5)__vNIC04-16.vc12.c02__10.112.73.16,10865
{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],4967,Eth03(9)__vNIC04-17.vc12.c02__10.112.73.17,10866
{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],4967,Eth04(13)__vNIC04-18.vc12.c02__10.112.73.18,10996
{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],4967,Eth17(65)__vNIC05-11.vc12.c02__10.112.73.11,10160
{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],4967,Eth-18(69)__vNIC04-12.vc12.c02__10.112.73.12,10161
{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],4967,Eth19(73)__vNIC04-13.vc12.c02__10.112.73.13,10162
{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],4967,Eth20(77)__vNIC04-14.vc12.c02__10.112.73.14,10163
{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],4967,Eth22(84)__vNIC06-12.vc12.c01__10.112.72.12,9813
{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],4967,Eth21(80)__vNIC10-11.vc12.c01__10.112.72.11,9812
{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],4967,Eth23(88)__vNIC10-13.vc12.c01__10.112.72.13,9814
{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],4967,Eth24(92)__vNIC10-14.vc12.c01__10.112.72.14,9815
{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],4967,Eth25(96)__vNIC08-15.vc12.c01__10.112.72.15,10164
{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],4967,Eth26(100)__vNIC08-16.vc12.c01__10.112.72.16,10158
{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],4967,Eth27(104)__vNIC08-17.vc12.c01__10.112.72.17,10159
{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],4967,Eth31 (120) to Eth120-31_SW-10.112.11.214,9810
{storage-tp-10-112-11-213} (10.112.11.213) [EdgeCore_AS7712-32X] @Rack_L16  [TP-GF],4967,Eth32 (124) to Eth124-32_SW-10.112.11.214,9811
{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],4993,Uptime,5010
{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],4993,CPU Load,5034
{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],4993,Memory: Physical memory,5035
{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],4993,Syslog Receiver,5018
{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],4993,Eth01(1)__vNIC14-15.vc12.c02__10.112.73.15,10868
{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],4993,Eth02(5)__vNIC14-16.vc12.c02__10.112.73.16,10870
{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],4993,Eth03(9)__vNIC14-17.vc12.c02__10.112.73.17,10871
{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],4993,Eth04(13)__vNIC14-18.vc12.c02__10.112.73.18,10869
{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],4993,Eth17(65)__vNIC08-11.vc12.c02__10.112.73.11,10167
{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],4993,Eth18(69)__vNIC08-12.vc12.c02__10.112.73.12,10168
{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],4993,Eth19(73)__vNIC08-13.vc12.c02__10.112.73.13,10169
{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],4993,Eth20(77)__vNIC08-14.vc12.c02__10.112.73.14,10170
{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],4993,Eth21(80)__vNIC12-11.vc12.c01__10.112.72.11,9822
{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],4993,Eth22(84)__vNIC08-12.vc12.c01__10.112.72.12,9823
{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],4993,Eth23(88)__vNIC12-13.vc12.c01__10.112.72.13,9824
{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],4993,Eth24(92)__vNIC12-14.vc12.c01__10.112.72.14,9825
{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],4993,Eth25(96)__vNIC10-15v.c12.c01__10.112.72.15,10171
{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],4993,Eth26(100)__vNIC10-16.vc12.c01__10.112.72.16,10165
{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],4993,Eth27(104)__vNIC10-17.vc12.c01__10.112.72.17,10166
{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],4993,Eth31 (120) to Eth120-31_SW-10.112.11.213,9826
{storage-cdc-tp-10-112-11-214} (10.112.11.214) [EdgeCore_AS7712-32X] @Rack_L15  [TP-GF],4993,Eth32 (124) to Eth124-32_SW-10.112.11.213,9827
{fws-tp-10-112-11-246} (10.112.11.246) [FortiGate-200F] @Rack_L15  [TP-GF],2693,(001) mgmt Traffic,2761
{fws-tp-10-112-11-246} (10.112.11.246) [FortiGate-200F] @Rack_L15  [TP-GF],2693,(002) ha Traffic,2762
{fws-tp-10-112-11-246} (10.112.11.246) [FortiGate-200F] @Rack_L15  [TP-GF],2693,FortiGate System Statistics,7142
{fws-tp-10-112-11-246} (10.112.11.246) [FortiGate-200F] @Rack_L15  [TP-GF],2693,SNMP System Uptime,7143
{fws-tp-10-112-11-246} (10.112.11.246) [FortiGate-200F] @Rack_L15  [TP-GF],2693,(019) Direct_Customer_1 Traffic,7687
{fws-tp-10-112-11-246} (10.112.11.246) [FortiGate-200F] @Rack_L15  [TP-GF],2693,(034) WAN_SW_101.231/232_P24 Traffic,7688
{fws-tp-10-112-11-246} (10.112.11.246) [FortiGate-200F] @Rack_L15  [TP-GF],2693,(045) 5 PAISA CAAS 20DEPTH WAN Traffic,10956
{fws-tp-10-112-11-246} (10.112.11.246) [FortiGate-200F] @Rack_L15  [TP-GF],2693,(051) 5PAISA_20DEPTH_LAN Traffic,10957
{fwp-tp-10-112-11-245} (10.112.11.245) [FortiGate-200F] @Rack_K13  [TP-GF],2692,(001) mgmt Traffic,2751
{fwp-tp-10-112-11-245} (10.112.11.245) [FortiGate-200F] @Rack_K13  [TP-GF],2692,(002) ha Traffic,2752
{fwp-tp-10-112-11-245} (10.112.11.245) [FortiGate-200F] @Rack_K13  [TP-GF],2692,(034) SW_101.231/232_P23 Traffic,2754
{fwp-tp-10-112-11-245} (10.112.11.245) [FortiGate-200F] @Rack_K13  [TP-GF],2692,FortiGate System Statistics,7141
{fwp-tp-10-112-11-245} (10.112.11.245) [FortiGate-200F] @Rack_K13  [TP-GF],2692,SNMP System Uptime,7144
{fwp-tp-10-112-11-245} (10.112.11.245) [FortiGate-200F] @Rack_K13  [TP-GF],2692,(019) Direct_Customer_1 Traffic,7684
{fwp-tp-10-112-11-245} (10.112.11.245) [FortiGate-200F] @Rack_K13  [TP-GF],2692,(033) WAN_SW_101.231/232_P23 Traffic,7685
{fwp-tp-10-112-11-245} (10.112.11.245) [FortiGate-200F] @Rack_K13  [TP-GF],2692,(045) 5 PAISA CAAS 20DEPTH WAN_Traffic,9607
{fwp-tp-10-112-11-245} (10.112.11.245) [FortiGate-200F] @Rack_K13  [TP-GF],2692,(051) 5PAISA_20DEPTH_LAN Traffic,9608
{fwp-tp-10-112-11-245} (10.112.11.245) [FortiGate-200F] @Rack_K13  [TP-GF],2692,(051) 5PAISA_20DEPTH_LAN Traffic,10908
{fws-tp-192-168-101-1} (192.168.101.1) [FortiGate-60F] @Rack_L16 [TP-GF],2696,wan1 Traffic,2768
{fws-tp-192-168-101-1} (192.168.101.1) [FortiGate-60F] @Rack_L16 [TP-GF],2696,LAN Traffic,2770
{fws-tp-192-168-101-1} (192.168.101.1) [FortiGate-60F] @Rack_L16 [TP-GF],2696,MGMT Traffic,2771
{fws-tp-192-168-101-1} (192.168.101.1) [FortiGate-60F] @Rack_L16 [TP-GF],2696,HA Traffic,2772
{fws-tp-192-168-101-1} (192.168.101.1) [FortiGate-60F] @Rack_L16 [TP-GF],2696,(010) HA Traffic,2769
{fws-tp-192-168-101-1} (192.168.101.1) [FortiGate-60F] @Rack_L16 [TP-GF],2696,SNMP System Uptime,7145
{fws-tp-192-168-101-1} (192.168.101.1) [FortiGate-60F] @Rack_L16 [TP-GF],2696,FortiGate System Statistics,7162
{fwp-tp-10-112-11-241} (10.112.11.241) [FortiGate-200F] @Rack_L16  [TP-GF],2688,(001) mgmt Traffic,2718
{fwp-tp-10-112-11-241} (10.112.11.241) [FortiGate-200F] @Rack_L16  [TP-GF],2688,(019) SW_101.231/232_P21_WAN Traffic,2719
{fwp-tp-10-112-11-241} (10.112.11.241) [FortiGate-200F] @Rack_L16  [TP-GF],2688,(020) SW_101.231/232_P24_WAN Traffic,2720
{fwp-tp-10-112-11-241} (10.112.11.241) [FortiGate-200F] @Rack_L16  [TP-GF],2688,(021) SW_10.112.11.205/206_P41 Traffic,2721
{fwp-tp-10-112-11-241} (10.112.11.241) [FortiGate-200F] @Rack_L16  [TP-GF],2688,(022) SW_10.112.11.205/206_P42 Traffic,2722
{fwp-tp-10-112-11-241} (10.112.11.241) [FortiGate-200F] @Rack_L16  [TP-GF],2688,(033) HA Traffic,2723
{fwp-tp-10-112-11-241} (10.112.11.241) [FortiGate-200F] @Rack_L16  [TP-GF],2688,(034) HA Traffic,2724
{fwp-tp-10-112-11-241} (10.112.11.241) [FortiGate-200F] @Rack_L16  [TP-GF],2688,Syslog Receiver,5131
{fwp-tp-10-112-11-241} (10.112.11.241) [FortiGate-200F] @Rack_L16  [TP-GF],2688,Uptime,7146
{fwp-tp-10-112-11-241} (10.112.11.241) [FortiGate-200F] @Rack_L16  [TP-GF],2688,FortiGate System Statistics,7629
{fwp-tp-10-112-11-241} (10.112.11.241) [FortiGate-200F] @Rack_L16  [TP-GF],2688,(047) DHARMIK_LAN Traffic,11030
{fws-tp-10-112-11-242} (10.112.11.242) [FortiGate-200F] @Rack_L15  [TP-GF],2690,(001) mgmt Traffic,2729
{fws-tp-10-112-11-242} (10.112.11.242) [FortiGate-200F] @Rack_L15  [TP-GF],2690,(019) SW_101.231/232_P21_WAN Traffic,2730
{fws-tp-10-112-11-242} (10.112.11.242) [FortiGate-200F] @Rack_L15  [TP-GF],2690,(020) SW_101.231/232_P24_WAN Traffic,2731
{fws-tp-10-112-11-242} (10.112.11.242) [FortiGate-200F] @Rack_L15  [TP-GF],2690,(021) SW_10.112.11.205/206_P41 Traffic,2732
{fws-tp-10-112-11-242} (10.112.11.242) [FortiGate-200F] @Rack_L15  [TP-GF],2690,(022) SW_10.112.11.205/206_P42 Traffic,2733
{fws-tp-10-112-11-242} (10.112.11.242) [FortiGate-200F] @Rack_L15  [TP-GF],2690,(033) HA Traffic,2734
{fws-tp-10-112-11-242} (10.112.11.242) [FortiGate-200F] @Rack_L15  [TP-GF],2690,(034) HA Traffic,2735
{fws-tp-10-112-11-242} (10.112.11.242) [FortiGate-200F] @Rack_L15  [TP-GF],2690,Uptime,7147
{fws-tp-10-112-11-242} (10.112.11.242) [FortiGate-200F] @Rack_L15  [TP-GF],2690,FortiGate System Statistics,7630
{fws-tp-10-112-11-242} (10.112.11.242) [FortiGate-200F] @Rack_L15  [TP-GF],2690,(047) DHARMIK_LAN Traffic,11031
(fwp-tp-10-112-11-247)(10.112.11.247) [FortiGate-200F] @Rack_ [  ],9770,(001) mgmt Traffic,9772
(fwp-tp-10-112-11-247)(10.112.11.247) [FortiGate-200F] @Rack_ [  ],9770,(002) ha Traffic,9775
(fwp-tp-10-112-11-247)(10.112.11.247) [FortiGate-200F] @Rack_ [  ],9770,(016) SSL VPN interface Traffic,9773
(fwp-tp-10-112-11-247)(10.112.11.247) [FortiGate-200F] @Rack_ [  ],9770,(019) LAN_SW_11.211/212_PORT39 Traffic,9774
(fwp-tp-10-112-11-247)(10.112.11.247) [FortiGate-200F] @Rack_ [  ],9770,(020) LAN_SW_11.211/212_PORT40 Traffic,9776
(fwp-tp-10-112-11-247)(10.112.11.247) [FortiGate-200F] @Rack_ [  ],9770,Uptime,9777
